"nominal_p_rank","ensembl_id","symbol","raw_umi_C1","raw_umi_C2","raw_umi_C3","raw_umi_S1","raw_umi_S2","raw_umi_S3","base_mean","log2_fold_change","lfc_se","ci95_low","ci95_high","wald_statistic","nominal_p_value","bh_adjusted_p_value","bh_fdr_lt_0_05","effect_direction","n_leave_one_animal_out_fdr_lt_0_05","n_leave_one_animal_out_fdr_lt_0_05_same_direction","fdr_lt_0_05_in_all_six_leave_one_animal_out_fits"
5933,"ENSMUSG00000021427","Ssr1",907,618,1075,1105,1245,1227,1000.92177770998,-0.101572144792671,0.137146927127652,-0.37038012196287,0.167235832377527,-0.740608243436113,0.458931008318029,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5934,"ENSMUSG00000025646","Atrip",3,4,6,4,5,3,4.23936435350729,-0.712056618732249,0.961548427523752,-2.5966915366788,1.1725782992143,-0.740531208153486,0.458977731966171,NA,FALSE,"More positive in oxygen control",0,0,FALSE
5935,"ENSMUSG00000015697","Setdb1",182,123,233,210,281,236,203.84474522074,-0.132879100480095,0.179442073251127,-0.484585564052305,0.218827363092114,-0.740512512325538,0.458989071812299,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5936,"ENSMUSG00000000197","Nalcn",1,0,1,3,5,0,1.37437387296428,1.42506126683907,1.92506579891842,-2.34806769904103,5.19819023271917,0.740266263958213,0.459138446984135,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5937,"ENSMUSG00000029705","Cux1",744,603,868,1104,1328,1134,927.554991698101,0.0972550635500586,0.131402921268003,-0.160294662135228,0.354804789235345,0.74012862584464,0.459221950638321,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5938,"ENSMUSG00000102539",NA,0,0,2,4,4,0,1.37569662240084,1.52109867315241,2.05542317178256,-2.50753074354142,5.54972808984623,0.74004160993925,0.459274746698962,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5939,"ENSMUSG00000037940","Inpp4b",299,165,359,371,457,268,306.912349289741,-0.146266024786661,0.197664696256339,-0.533688829449085,0.241156779875763,-0.739970402185416,0.459317953845791,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5940,"ENSMUSG00000078616","Trim30c",29,17,28,28,34,28,26.8450381912844,-0.292858248046685,0.395794690471541,-1.06861584137091,0.482899345277535,-0.739924650575227,0.459345716020241,NA,FALSE,"More positive in oxygen control",0,0,FALSE
5941,"ENSMUSG00000044018","Mrpl50",155,138,175,240,271,270,201.304404396854,0.145374107102702,0.196546054078852,-0.239856158891849,0.530604373097252,0.739643987176557,0.459516043733845,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5942,"ENSMUSG00000032096","Arcn1",454,335,540,551,748,559,514.452286272081,-0.1022867914878,0.138305994730783,-0.373366541160134,0.168792958184534,-0.739568748895551,0.459561710006759,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5943,"ENSMUSG00000054013","Tmem179",2,0,3,3,8,3,2.67740331670183,0.953634746345823,1.28996683753099,-1.57470025521492,3.48196974790657,0.739270746038005,0.459742609382175,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5944,"ENSMUSG00000033883","Zfp267",45,25,52,64,72,73,52.1915410051903,0.224705251489538,0.304014521076526,-0.371163209820452,0.820573712799528,0.739126705835791,0.4598300617005,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5945,"ENSMUSG00000025860","Xiap",664,417,740,719,1042,769,698.831202249523,-0.103314175088589,0.139801828131655,-0.377325758226632,0.170697408049454,-0.739004464171212,0.459904286596554,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5946,"ENSMUSG00000028789","Azin2",8,4,6,12,7,19,8.91440718349272,0.545090011612567,0.737606464354121,-0.90061865852151,1.99079868174664,0.738998419827937,0.459907956883773,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5947,"ENSMUSG00000022474","Pmm1",134,106,146,159,225,144,148.493319457219,-0.152450166790715,0.206302306435237,-0.556802687403779,0.251902353822349,-0.738964917188518,0.459928300881543,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5948,"ENSMUSG00000032580","Rbm5",974,654,1099,1288,1579,1458,1126.33611961457,0.095474518867291,0.129229971695203,-0.157816225655307,0.348765263389888,0.738795479213396,0.460031197379061,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5949,"ENSMUSG00000097119","B230354K17Rik",60,31,73,74,129,79,69.0882407200633,0.212134782493515,0.287228049042917,-0.350832193630602,0.775101758617633,0.738558727813586,0.460174993627948,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5950,"ENSMUSG00000044258","Ctla2a",8,24,32,36,51,38,29.934624692573,0.347851108793634,0.471010023540772,-0.575328537346279,1.27103075493355,0.738521669196544,0.460197504282626,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5951,"ENSMUSG00000024726","Carnmt1",149,142,194,215,236,210,187.961925616935,-0.14431980385816,0.195581192623324,-0.527658941399876,0.239019333683556,-0.73790225901787,0.460573846126137,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5952,"ENSMUSG00000053825","Ppfia2",1,0,3,4,9,0,2.31281265689563,1.16739786525247,1.58269754317997,-1.93468931938027,4.2694850498852,0.737600099452306,0.460757494971489,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5953,"ENSMUSG00000029145","Eif2b4",158,125,213,211,355,258,208.400577351654,0.142871106146066,0.193708600492502,-0.236797750819238,0.52253996311137,0.737556854898637,0.460783781824825,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5954,"ENSMUSG00000073557","Ppp1r12b",46,39,55,61,81,39,52.344397285637,-0.23657719911611,0.320896559845591,-0.865534456413468,0.392380058181249,-0.737238190493365,0.460977512635202,NA,FALSE,"More positive in oxygen control",0,0,FALSE
5955,"ENSMUSG00000026547","Tagln2",1713,1425,1741,1773,2381,2607,1912.0533971503,-0.132341113818138,0.179519965190523,-0.484200245591563,0.219518017955287,-0.737194404408923,0.461004135775479,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5956,"ENSMUSG00000046982","Tshz1",135,114,132,147,212,164,148.181420681012,-0.157803391694563,0.214084122136684,-0.577408271082463,0.261801487693337,-0.737109273306182,0.461055900280538,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5957,"ENSMUSG00000032030","Cul5",278,179,301,405,462,357,315.537163877855,0.118043908498116,0.160156748936977,-0.195863319418359,0.431951136414592,0.73705235203399,0.461090513431955,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5958,"ENSMUSG00000032366","Tpm1",85,69,98,117,171,139,108.082187360882,0.165946639853605,0.225177977333234,-0.275402195719534,0.607295475426745,0.73695768040418,0.461148085344877,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5959,"ENSMUSG00000025218","Poll",48,26,54,75,89,57,54.6297060074966,0.222633405591386,0.302106351774759,-0.36949504388714,0.814761855069913,0.736937188786335,0.461160547279943,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5960,"ENSMUSG00000068039","Tcp1",671,542,833,971,1069,1275,862.236856225338,0.126908602878403,0.172336207231525,-0.210870363295386,0.464687569052192,0.736401275838149,0.461486528444005,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5961,"ENSMUSG00000021144","Mta1",204,131,212,252,304,340,230.626578550665,0.145522805731193,0.197639648624425,-0.24185090557268,0.532896517035066,0.736303705982245,0.461545891361333,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5962,"ENSMUSG00000060002","Chpt1",194,189,228,263,330,255,239.307961203086,-0.139218791987691,0.189085706717856,-0.509826777154689,0.231389193179308,-0.736273483618864,0.46156427995126,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5963,"ENSMUSG00000020544","Cox11",60,41,84,100,113,97,78.1285217588464,0.187190464647515,0.254282576849836,-0.311203385978163,0.685584315273193,0.736151359509223,0.461638589696366,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5964,"ENSMUSG00000019923","Zwint",300,207,369,363,441,395,335.428332624983,-0.114029784964289,0.154921224493534,-0.417675384971616,0.189615815043039,-0.736050114095553,0.461700200294765,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5965,"ENSMUSG00000024410","Rmc1",79,71,80,110,136,152,101.309086867636,0.190281552234258,0.258517344569105,-0.316412443121188,0.696975547589705,0.736049461406229,0.461700597488933,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5966,"ENSMUSG00000028383","Hsdl2",135,97,166,163,135,211,149.36598873632,-0.18796653540865,0.255375690262189,-0.688502888322541,0.312569817505241,-0.736039265192661,0.461706802420734,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5967,"ENSMUSG00000026709","Dars2",47,23,44,55,74,69,49.0653343989645,0.232607133362872,0.316120705145714,-0.386989448722728,0.852203715448472,0.73581745699211,0.461841795892103,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5968,"ENSMUSG00000006262","Mob1b",259,148,233,280,322,267,244.860296762253,-0.133844919424199,0.181906039024904,-0.490380755913012,0.222690917064613,-0.735791511604928,0.461857587811264,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5969,"ENSMUSG00000034839","Larp6",8,2,7,15,17,5,8.11191257506545,0.567847163634472,0.772331685322672,-0.945922939597965,2.08161726686691,0.735237430272243,0.462194906908655,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5970,"ENSMUSG00000001054","Rmnd5b",193,130,207,265,291,308,223.175322586022,0.137311227963832,0.186777702669707,-0.228773069268793,0.503395525196457,0.735158565509556,0.462242930151517,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5971,"ENSMUSG00000015143","Actn1",320,77,238,253,378,151,224.048046600005,-0.247099254105151,0.336166288752852,-0.905985180060742,0.411786671850439,-0.735050665020184,0.462308638675438,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5972,"ENSMUSG00000017692","Rhbdl3",4,1,2,2,3,0,2.00794619948371,-1.08707976682489,1.47934859824548,-3.98660301938603,1.81244348573625,-0.734836784321273,0.462438901727725,NA,FALSE,"More positive in oxygen control",0,0,FALSE
5973,"ENSMUSG00000031796","Cfap20",403,281,505,503,686,455,455.078702248328,-0.111748304445732,0.152078498670598,-0.409822161840103,0.18632555294864,-0.734806730882968,0.462457207276278,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5974,"ENSMUSG00000073490","Ifi207",16,79,14,47,52,252,76.0374994511377,0.892005297584977,1.21405891841095,-1.48755018250049,3.27156077767044,0.734729825758784,0.462504052026365,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5975,"ENSMUSG00000062190","Lancl2",2,2,10,8,15,8,6.63092013868985,0.619353966805003,0.843025153173543,-1.03297533341514,2.27168326702515,0.734680293314456,0.46253422482409,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5976,"ENSMUSG00000051285","Pcmtd1",415,284,441,496,566,514,441.275039567571,-0.108608665096122,0.147859564249141,-0.398413411024438,0.181196080832194,-0.73453932890752,0.462620099612372,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5977,"ENSMUSG00000032377","Plscr4",1,1,1,3,8,0,1.99253855613616,1.17477051361429,1.59935104126061,-1.95995752725651,4.30949855448508,0.734529495593619,0.462626090348183,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5978,"ENSMUSG00000031715","Smarca5",841,653,948,1128,1292,1014,954.814096262494,-0.0973525672413345,0.132575215382395,-0.357199989390828,0.162494854908159,-0.734319510328794,0.462754029699269,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5979,"ENSMUSG00000021476","Habp4",29,14,31,44,45,42,32.1620093030683,0.275638723750398,0.375395946876558,-0.460137332127656,1.01141477962845,0.73426132073034,0.462789486818527,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5980,"ENSMUSG00000035311","Gnptab",59,47,76,98,140,77,78.1921433139506,0.195775927069612,0.266652942013647,-0.326863839277136,0.718415693416361,0.734197513784013,0.462828368541344,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5981,"ENSMUSG00000026616","Cr2",2,1,1,7,4,1,2.44831355394298,1.00153842133554,1.36435243216461,-1.67259234570709,3.67566918837817,0.734076033233259,0.46290239957802,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5982,"ENSMUSG00000026103","Gls",1277,838,1370,1825,1922,943,1322.40093604174,-0.155742144728535,0.212196907415947,-0.571648083263791,0.26016379380672,-0.733951058123815,0.462978567111149,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5983,"ENSMUSG00000019837","Gtf3c6",248,205,305,254,351,413,290.641263049545,-0.154229910386876,0.210150903781864,-0.566125681799331,0.257665861025578,-0.733900771356978,0.463009216937011,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5984,"ENSMUSG00000032077","Bud13",45,32,49,66,79,73,54.6924189182748,0.212922705815053,0.290136629845585,-0.355745088682293,0.7815905003124,0.733870473122867,0.46302768428178,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5985,"ENSMUSG00000026778","Prkcq",34,9,32,38,80,24,32.524300791261,0.348562583593625,0.47500611004903,-0.582449392102474,1.27957455928972,0.733806526315307,0.463066662414186,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5986,"ENSMUSG00000002055","Spag5",1,2,4,2,1,2,2.08577536876838,-1.01753599645242,1.38666308850237,-3.73539564991707,1.70032365701223,-0.733801890949145,0.463069487926037,NA,FALSE,"More positive in oxygen control",0,0,FALSE
5987,"ENSMUSG00000053870","Fpgt",38,24,49,45,74,75,47.8339372933688,0.243207304756235,0.331471287957655,-0.40647641964077,0.89289102915324,0.733720577292668,0.46311905465649,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5988,"ENSMUSG00000064351","mt-Co1",40531,40188,45745,54328,63557,60584,50217.633472114,-0.120489761619749,0.164285003067608,-0.44248836763226,0.201508844392761,-0.733419115378198,0.46330284395302,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5989,"ENSMUSG00000059108","Ifitm6",1,5,0,0,0,4,2.12050130272234,-1.37804955636743,1.87911628809107,-5.06111748102593,2.30501836829108,-0.733349801234141,0.463345107766632,NA,FALSE,"More positive in oxygen control",0,0,FALSE
5990,"ENSMUSG00000061904","Slc25a3",2766,2111,3372,4253,4482,4335,3422.9564795218,0.0940331049532614,0.128230585073216,-0.157298841790243,0.345365051696766,0.733312609464979,0.463367786072903,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5991,"ENSMUSG00000020895","Tmem107",15,25,22,19,34,24,23.4339236619885,-0.343869961050851,0.46892798009928,-1.26296880204544,0.575228879943737,-0.733310818812834,0.463368877968748,NA,FALSE,"More positive in oxygen control",0,0,FALSE
5992,"ENSMUSG00000005986","Ankrd13d",56,52,72,90,85,137,79.4351951905564,0.226499082571506,0.308979842992845,-0.37910140969447,0.832099574837482,0.733054559085755,0.463525153661305,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5993,"ENSMUSG00000054455","Vapb",419,269,489,561,615,709,489.24520836728,0.128145269745695,0.174870095781967,-0.214600117986962,0.470890657478351,0.732802650863012,0.463678804277946,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5994,"ENSMUSG00000002804","Nudt14",111,80,153,164,203,197,144.039217199191,0.152697738402238,0.208390094444965,-0.255746846709893,0.561142323514369,0.732749504283973,0.463711224488012,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5995,"ENSMUSG00000086429","Gt(ROSA)26Sor",627,330,632,1032,861,674,661.366373978282,0.147745911545049,0.201636668670406,-0.247461959048947,0.542953782139044,0.732733349143719,0.463721079616015,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5996,"ENSMUSG00000042790","Rnf214",125,65,148,159,198,195,140.266543421173,0.162901810452187,0.222324115678625,-0.272853456277917,0.598657077182292,0.732722178855605,0.463727893900481,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
5997,"ENSMUSG00000025722","Wdr73",68,56,89,128,137,96,91.2601535918996,0.180483890013397,0.246338226255734,-0.302339033447841,0.663306813474635,0.732667003236555,0.463761553865087,NA,FALSE,"More positive in combined exposure",0,0,FALSE
5998,"ENSMUSG00000032000","Birc3",618,511,715,829,991,776,722.366268213886,-0.101805394307688,0.138955515213608,-0.374158204126361,0.170547415510984,-0.732647381078676,0.463773524718326,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
5999,"ENSMUSG00000006651","Aplp1",141,126,218,300,708,89,235.726386909781,0.518578358690993,0.707908999418161,-0.868923280168603,1.90607999755059,0.732549464856668,0.463833262857173,0.94166409643051,FALSE,"More positive in combined exposure",1,1,FALSE
6000,"ENSMUSG00000044033","Ccdc141",2,1,3,1,19,0,3.49886786959007,1.03774759212447,1.4166901630478,-1.73896512744923,3.81446031169816,0.732515562818553,0.463853947299502,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6001,"ENSMUSG00000079834",NA,13,11,23,15,29,10,16.2461727464519,-0.395775776947248,0.540353817266832,-1.45486925879024,0.663317704895743,-0.732438199380407,0.463901150502489,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6002,"ENSMUSG00000045691","Thtpa",49,37,42,78,75,72,56.8027197730147,0.2221716137508,0.30335934318531,-0.372412698892407,0.816755926394007,0.732371093034324,0.463942097520212,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6003,"ENSMUSG00000049411","Tmem241",34,21,27,37,65,48,36.5265268453738,0.266503381640298,0.363977520359652,-0.446892558264621,0.979899321545217,0.732197365861939,0.464048111889504,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6004,"ENSMUSG00000000562","Adora3",513,406,730,619,700,1442,708.223870442519,0.211067788809974,0.288309503034805,-0.354018837138244,0.776154414758193,0.732087519100936,0.464115151167196,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6005,"ENSMUSG00000071083",NA,12,14,21,17,22,16,16.8817596941795,-0.365988266965796,0.500007931367478,-1.34600381244605,0.61402727851446,-0.731964922966023,0.464189977730771,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6006,"ENSMUSG00000020132","Rab21",365,279,454,482,502,515,423.109179925482,-0.117449294195572,0.160465719868119,-0.431962105137085,0.19706351674594,-0.731927630973768,0.464212740234068,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6007,"ENSMUSG00000050192","Eif5a2",36,28,42,41,62,32,39.1833736796783,-0.254283053952782,0.347417881301603,-0.935222101303923,0.426655993398359,-0.731922758264801,0.464215714512425,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6008,"ENSMUSG00000025584","Pde8a",42,33,53,46,74,45,47.495767591464,-0.229613011422473,0.313789891642442,-0.844641199041658,0.385415176196713,-0.731741262347969,0.46432650631169,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6009,"ENSMUSG00000048439","Nup42",56,41,61,98,89,83,68.480144698843,0.201102536354933,0.274927506396218,-0.337755376181655,0.739960448891521,0.731474776718447,0.464489205628968,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6010,"ENSMUSG00000022055","Nefl",5,5,14,9,10,5,7.80600274967898,-0.544247006927061,0.744109752041746,-2.00270212092888,0.914208107074762,-0.731406899901142,0.464530652000921,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6011,"ENSMUSG00000095427","Rps2-ps6",2,2,7,9,10,6,5.41444018778689,0.651585133572593,0.8910325294123,-1.09483862407551,2.3980088912207,0.731269748369749,0.464614404596145,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6012,"ENSMUSG00000024897","Apba1",103,61,123,118,182,74,105.512478990111,-0.204617081735563,0.279830728153617,-0.753085308916653,0.343851145445527,-0.731217343733728,0.464646408092136,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6013,"ENSMUSG00000034947","Tmem106a",149,148,128,201,194,366,194.395669655279,0.230542312708237,0.315299505862856,-0.38744471878296,0.848529344199434,0.731185138008161,0.464666076727813,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6014,"ENSMUSG00000032570","Atp2c1",883,641,1057,1122,1211,1225,997.795805638368,-0.102451041669939,0.140179618559924,-0.37720309404739,0.172301010707513,-0.730855474728966,0.464867434858741,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6015,"ENSMUSG00000054808","Actn4",400,250,466,441,623,473,425.985891355225,-0.110132164626004,0.150739431756586,-0.405581450868913,0.185317121616904,-0.730612841926099,0.465015665825319,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6016,"ENSMUSG00000028403","Zdhhc21",67,51,67,101,126,91,80.1712324870223,0.184021209070138,0.251918782764672,-0.309739605148618,0.677782023288894,0.730478319443296,0.465097860586524,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6017,"ENSMUSG00000030055","Rab43",285,168,308,365,399,463,317.253709108731,0.138935213291747,0.190284178774373,-0.234021777106024,0.511892203689517,0.73014590170677,0.465301006229793,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6018,"ENSMUSG00000031930","Wwp2",132,88,177,177,247,225,165.233404094475,0.147912228776546,0.202579540525987,-0.249143670654389,0.54496812820748,0.730143964156002,0.46530219044173,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6019,"ENSMUSG00000050855","Zfp940",11,7,14,19,29,15,14.6105124732178,0.393775740498029,0.539367722663116,-0.663384995921679,1.45093647691774,0.730069160523306,0.465347910965747,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6020,"ENSMUSG00000030754","Copb1",585,446,719,762,796,840,675.982053737608,-0.111810737582601,0.153183649073882,-0.41205068976741,0.188429214602207,-0.729913004805586,0.465443362522189,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6021,"ENSMUSG00000033434","Gtpbp6",172,104,178,247,260,232,190.139787834656,0.137931984088157,0.188991102532328,-0.232490576875206,0.508354545051521,0.72983321563809,0.465492138552903,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6022,"ENSMUSG00000050530","Fam171a1",13,7,13,13,48,10,15.439364525482,0.459316792511738,0.629382945668577,-0.774273780998674,1.69290736602215,0.729789066692644,0.465519128528894,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6023,"ENSMUSG00000003955","Fam162a",201,203,264,233,313,358,258.895988015453,-0.160403061412575,0.219807589200736,-0.591225936246019,0.270419813420868,-0.729743053894691,0.465547258876234,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6024,"ENSMUSG00000001700","Gramd2b",16,13,28,20,31,16,20.0130322774387,-0.343406233453134,0.470590130419519,-1.26576288907539,0.578950422169124,-0.729735307340585,0.465551994896253,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6025,"ENSMUSG00000047909","Ankrd16",92,59,120,160,180,112,113.748909496839,0.173819449853551,0.238235595721476,-0.293122317760542,0.640761217467644,0.729611581876141,0.465627640709414,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6026,"ENSMUSG00000009535","Rnmt",258,156,301,333,455,363,295.041070829366,0.12002041914649,0.164499118326987,-0.202397852774403,0.442438691067384,0.729611321733149,0.465627799768169,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6027,"ENSMUSG00000029470","P2rx4",637,526,762,885,1039,1216,815.167180927449,0.127650500663634,0.174984723327535,-0.215319557058335,0.470620558385602,0.729495113837444,0.465698855568583,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6028,"ENSMUSG00000026761","Orc4",256,219,318,356,409,333,308.121901290638,-0.118921767559741,0.163024056167936,-0.438448917648896,0.200605382529414,-0.729473737527644,0.465711926857952,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6029,"ENSMUSG00000100629",NA,16,8,6,15,14,3,10.4694082634393,-0.537306139976377,0.736616573819417,-1.98107462466243,0.90646234470968,-0.729424451028031,0.465742065582019,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6030,"ENSMUSG00000029752","Asns",1,2,5,5,10,5,4.1659790188719,0.742539056178757,1.01821888266101,-1.25316995383682,2.73824806619433,0.729252883464713,0.465846987700401,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6031,"ENSMUSG00000020074","Ccar1",509,338,593,584,730,671,553.469984613834,-0.104116083240037,0.14286756454111,-0.384136509740611,0.175904343260538,-0.728759418377833,0.466148839379824,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6032,"ENSMUSG00000040296","Rigi",131,87,137,151,168,281,153.344152621284,0.204505703832059,0.28065869442464,-0.345585337240235,0.754596744904354,0.728663347669679,0.466207618281233,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6033,"ENSMUSG00000040158","Tax1bp3",476,286,493,645,763,599,518.975617899163,0.106605504902723,0.146315806131338,-0.1801734751147,0.393384484920146,0.728598691566039,0.466247179114787,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6034,"ENSMUSG00000021481","Zfp346",31,28,42,58,67,53,44.3168006474058,0.232914780893848,0.319720115139372,-0.393736644779322,0.859566206567018,0.728495862052083,0.466310100776793,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6035,"ENSMUSG00000029919","Hpgds",3403,2536,4301,4790,4947,4472,3964.84381253694,-0.0920884989484185,0.126419307843488,-0.339870342321654,0.155693344424817,-0.728436981022139,0.466346132363063,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6036,"ENSMUSG00000044573","Acp1",380,318,467,508,597,518,453.908442098697,-0.108065633922255,0.14837268026539,-0.398876087242419,0.182744819397909,-0.728339164116747,0.466405993738152,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6037,"ENSMUSG00000076431","Sox4",1435,689,1555,2339,2357,1295,1519.30470496286,0.159433162735914,0.218918875781843,-0.269647833796498,0.588514159268326,0.72827508439607,0.466445211155077,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6038,"ENSMUSG00000008036","Ap2s1",530,384,649,702,834,984,653.667203252102,0.128338481904152,0.176289443804889,-0.21718882795343,0.473865791761734,0.727998677255985,0.466614396006276,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6039,"ENSMUSG00000028397","Kdm4c",93,79,107,121,158,98,106.941546533117,-0.169926222611974,0.233447106654918,-0.627482551655614,0.287630106431666,-0.727900315608361,0.466674609976002,NA,FALSE,"More positive in oxygen control",0,0,FALSE
6040,"ENSMUSG00000037552","Plekhg2",102,71,110,152,188,133,120.071217144375,0.155470620660191,0.213663313410989,-0.263309473625348,0.57425071494573,0.727643029485074,0.466832132999446,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6041,"ENSMUSG00000020721","Helz",435,295,541,548,763,435,483.531506534102,-0.124328470504005,0.170898721696597,-0.459289965029335,0.210633024021326,-0.727497954751993,0.466920967780038,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
6042,"ENSMUSG00000022838","Eaf2",1,2,1,1,8,4,2.54951077302658,0.97906642563452,1.34599501394887,-1.65908380170526,3.6172166529743,0.727392312369823,0.466985662531238,NA,FALSE,"More positive in combined exposure",0,0,FALSE
6043,"ENSMUSG00000057691","Zfp746",171,101,176,208,328,208,187.547800623147,0.14472574511246,0.198968161450986,-0.245251851331473,0.534703341556393,0.727381426541009,0.466992329229026,0.94166409643051,FALSE,"More positive in combined exposure",0,0,FALSE
6044,"ENSMUSG00000021773","Comtd1",530,313,633,676,825,498,556.745392844774,-0.126876422269952,0.174440867731747,-0.468780523024177,0.215027678484272,-0.727331983151226,0.467022610007385,0.94166409643051,FALSE,"More positive in oxygen control",0,0,FALSE
